time,Desa,Dusun,DiseasestoPlot,MOUYN,GIS_time,Desa_pop_2018,Disease_cat,NumDiagnoses,TotalYearlyPatients
Before,Sedahan Jaya,Begasing,Liver Disease,1,31.7497088,2747.660141,Other,0,66
Before,Sedahan Jaya,Begasing,Lower respiratory infections,1,31.7497088,2747.660141,Infectious,1,66
Before,Sedahan Jaya,Begasing,Malaria,1,31.7497088,2747.660141,Infectious,0,66
Before,Sedahan Jaya,Begasing,Malnutrition,1,31.7497088,2747.660141,Non-infectious,0,66
Before,Sedahan Jaya,Begasing,NTD,1,31.7497088,2747.660141,Infectious,4,594
Before,Sedahan Jaya,Begasing,Trauma,1,31.7497088,2747.660141,Other,1,66
Before,Sedahan Jaya,Begasing,Tuberculosis,1,31.7497088,2747.660141,Infectious,8,66
Before,Sedahan Jaya,Begasing,Untracked,1,31.7497088,2747.660141,Untracked,60,264
Before,Sedahan Jaya,Begasing,Upper respiratory infections,1,31.7497088,2747.660141,Infectious,0,66
Before,Sedahan Jaya,Sawah,Anemia,1,31.7497088,2747.660141,Other,1,89
Before,Sedahan Jaya,Sawah,Childhood-cluster diseases,1,31.7497088,2747.660141,Infectious,1,89
Before,Sedahan Jaya,Sawah,COPD,1,31.7497088,2747.660141,Non-infectious,1,89
Before,Sedahan Jaya,Sawah,Dental disease,1,31.7497088,2747.660141,Other,5,89
Before,Sedahan Jaya,Sawah,Diabetes,1,31.7497088,2747.660141,Non-infectious,1,89
Before,Sedahan Jaya,Sawah,Diarrheal disease,1,31.7497088,2747.660141,Infectious,5,89
Before,Sedahan Jaya,Sawah,Heart Disease,1,31.7497088,2747.660141,Non-infectious,1,89
Before,Sedahan Jaya,Sawah,Liver Disease,1,31.7497088,2747.660141,Other,0,89
Before,Sedahan Jaya,Sawah,Lower respiratory infections,1,31.7497088,2747.660141,Infectious,5,89
Before,Sedahan Jaya,Sawah,Malaria,1,31.7497088,2747.660141,Infectious,0,89
Before,Sedahan Jaya,Sawah,Malnutrition,1,31.7497088,2747.660141,Non-infectious,1,89
Before,Sedahan Jaya,Sawah,NTD,1,31.7497088,2747.660141,Infectious,2,801
Before,Sedahan Jaya,Sawah,Trauma,1,31.7497088,2747.660141,Other,1,89
Before,Sedahan Jaya,Sawah,Tuberculosis,1,31.7497088,2747.660141,Infectious,13,89
Before,Sedahan Jaya,Sawah,Untracked,1,31.7497088,2747.660141,Untracked,72,356
Before,Sedahan Jaya,Sawah,Upper respiratory infections,1,31.7497088,2747.660141,Infectious,3,89
Before,Sedahan Jaya,Sidorejo,Anemia,1,31.7497088,2747.660141,Other,0,40
Before,Sedahan Jaya,Sidorejo,Childhood-cluster diseases,1,31.7497088,2747.660141,Infectious,0,40
Before,Sedahan Jaya,Sidorejo,COPD,1,31.7497088,2747.660141,Non-infectious,1,40
Before,Sedahan Jaya,Sidorejo,Dental disease,1,31.7497088,2747.660141,Other,1,40
Before,Sedahan Jaya,Sidorejo,Diabetes,1,31.7497088,2747.660141,Non-infectious,2,40
Before,Sedahan Jaya,Sidorejo,Diarrheal disease,1,31.7497088,2747.660141,Infectious,1,40
Before,Sedahan Jaya,Sidorejo,Heart Disease,1,31.7497088,2747.660141,Non-infectious,3,40
Before,Sedahan Jaya,Sidorejo,Liver Disease,1,31.7497088,2747.660141,Other,0,40
Before,Sedahan Jaya,Sidorejo,Lower respiratory infections,1,31.7497088,2747.660141,Infectious,1,40
Before,Sedahan Jaya,Sidorejo,Malaria,1,31.7497088,2747.660141,Infectious,0,40
Before,Sedahan Jaya,Sidorejo,Malnutrition,1,31.7497088,2747.660141,Non-infectious,0,40
Before,Sedahan Jaya,Sidorejo,NTD,1,31.7497088,2747.660141,Infectious,0,360
Before,Sedahan Jaya,Sidorejo,Trauma,1,31.7497088,2747.660141,Other,1,40
Before,Sedahan Jaya,Sidorejo,Tuberculosis,1,31.7497088,2747.660141,Infectious,3,40
Before,Sedahan Jaya,Sidorejo,Untracked,1,31.7497088,2747.660141,Untracked,33,160
Before,Sedahan Jaya,Sidorejo,Upper respiratory infections,1,31.7497088,2747.660141,Infectious,0,40
Before,Sedahan Jaya,Tanjung Banjar,Anemia,1,31.7497088,2747.660141,Other,0,43
Before,Sedahan Jaya,Tanjung Banjar,Childhood-cluster diseases,1,31.7497088,2747.660141,Infectious,0,43
Before,Sedahan Jaya,Tanjung Banjar,COPD,1,31.7497088,2747.660141,Non-infectious,1,43
Before,Sedahan Jaya,Tanjung Banjar,Dental disease,1,31.7497088,2747.660141,Other,6,43
Before,Sedahan Jaya,Tanjung Banjar,Diabetes,1,31.7497088,2747.660141,Non-infectious,1,43
Before,Sedahan Jaya,Tanjung Banjar,Diarrheal disease,1,31.7497088,2747.660141,Infectious,3,43
Before,Sedahan Jaya,Tanjung Banjar,Heart Disease,1,31.7497088,2747.660141,Non-infectious,0,43
Before,Sedahan Jaya,Tanjung Banjar,Liver Disease,1,31.7497088,2747.660141,Other,0,43
Before,Sedahan Jaya,Tanjung Banjar,Lower respiratory infections,1,31.7497088,2747.660141,Infectious,2,43
Before,Sedahan Jaya,Tanjung Banjar,Malaria,1,31.7497088,2747.660141,Infectious,0,43
Before,Sedahan Jaya,Tanjung Banjar,Malnutrition,1,31.7497088,2747.660141,Non-infectious,0,43
Before,Sedahan Jaya,Tanjung Banjar,NTD,1,31.7497088,2747.660141,Infectious,1,387
Before,Sedahan Jaya,Tanjung Banjar,Trauma,1,31.7497088,2747.660141,Other,1,43
Before,Sedahan Jaya,Tanjung Banjar,Tuberculosis,1,31.7497088,2747.660141,Infectious,4,43
Before,Sedahan Jaya,Tanjung Banjar,Untracked,1,31.7497088,2747.660141,Untracked,32,172
Before,Sedahan Jaya,Tanjung Banjar,Upper respiratory infections,1,31.7497088,2747.660141,Infectious,1,43
Before,Sejahtera,Melinsum,Anemia,1,21.20352088,4058.735046,Other,0,17
Before,Sejahtera,Melinsum,Childhood-cluster diseases,1,21.20352088,4058.735046,Infectious,0,17
Before,Sejahtera,Melinsum,COPD,1,21.20352088,4058.735046,Non-infectious,0,17
Before,Sejahtera,Melinsum,Dental disease,1,21.20352088,4058.735046,Other,2,17
Before,Sejahtera,Melinsum,Diabetes,1,21.20352088,4058.735046,Non-infectious,1,17
Before,Sejahtera,Melinsum,Diarrheal disease,1,21.20352088,4058.735046,Infectious,0,17
Before,Sejahtera,Melinsum,Heart Disease,1,21.20352088,4058.735046,Non-infectious,0,17
Before,Sejahtera,Melinsum,Liver Disease,1,21.20352088,4058.735046,Other,0,17
Before,Sejahtera,Melinsum,Lower respiratory infections,1,21.20352088,4058.735046,Infectious,0,17
Before,Sejahtera,Melinsum,Malaria,1,21.20352088,4058.735046,Infectious,0,17
Before,Sejahtera,Melinsum,Malnutrition,1,21.20352088,4058.735046,Non-infectious,0,17
Before,Sejahtera,Melinsum,NTD,1,21.20352088,4058.735046,Infectious,1,153
Before,Sejahtera,Melinsum,Trauma,1,21.20352088,4058.735046,Other,0,17
Before,Sejahtera,Melinsum,Tuberculosis,1,21.20352088,4058.735046,Infectious,3,17
Before,Sejahtera,Melinsum,Untracked,1,21.20352088,4058.735046,Untracked,13,68
Before,Sejahtera,Melinsum,Upper respiratory infections,1,21.20352088,4058.735046,Infectious,1,17
Before,Sejahtera,Sungai Belit,Anemia,1,21.20352088,4058.735046,Other,0,61
Before,Sejahtera,Sungai Belit,Childhood-cluster diseases,1,21.20352088,4058.735046,Infectious,0,61
Before,Sejahtera,Sungai Belit,COPD,1,21.20352088,4058.735046,Non-infectious,4,61
Before,Sejahtera,Sungai Belit,Dental disease,1,21.20352088,4058.735046,Other,3,61
Before,Sejahtera,Sungai Belit,Diabetes,1,21.20352088,4058.735046,Non-infectious,3,61
Before,Sejahtera,Sungai Belit,Diarrheal disease,1,21.20352088,4058.735046,Infectious,1,61
Before,Sejahtera,Sungai Belit,Heart Disease,1,21.20352088,4058.735046,Non-infectious,2,61
Before,Sejahtera,Sungai Belit,Liver Disease,1,21.20352088,4058.735046,Other,0,61
Before,Sejahtera,Sungai Belit,Lower respiratory infections,1,21.20352088,4058.735046,Infectious,0,61
Before,Sejahtera,Sungai Belit,Malaria,1,21.20352088,4058.735046,Infectious,0,61
Before,Sejahtera,Sungai Belit,Malnutrition,1,21.20352088,4058.735046,Non-infectious,0,61
Before,Sejahtera,Sungai Belit,NTD,1,21.20352088,4058.735046,Infectious,1,549
Before,Sejahtera,Sungai Belit,Trauma,1,21.20352088,4058.735046,Other,0,61
Before,Sejahtera,Sungai Belit,Tuberculosis,1,21.20352088,4058.735046,Infectious,5,61
Before,Sejahtera,Sungai Belit,Untracked,1,21.20352088,4058.735046,Untracked,52,244
Before,Sejahtera,Sungai Belit,Upper respiratory infections,1,21.20352088,4058.735046,Infectious,2,61
Before,Sejahtera,Tanjung Gunung,Anemia,1,21.20352088,4058.735046,Other,1,69
Before,Sejahtera,Tanjung Gunung,Childhood-cluster diseases,1,21.20352088,4058.735046,Infectious,1,69
Before,Sejahtera,Tanjung Gunung,COPD,1,21.20352088,4058.735046,Non-infectious,7,69
Before,Sejahtera,Tanjung Gunung,Dental disease,1,21.20352088,4058.735046,Other,1,69
Before,Sejahtera,Tanjung Gunung,Diabetes,1,21.20352088,4058.735046,Non-infectious,3,69
Before,Sejahtera,Tanjung Gunung,Diarrheal disease,1,21.20352088,4058.735046,Infectious,3,69
Before,Sejahtera,Tanjung Gunung,Heart Disease,1,21.20352088,4058.735046,Non-infectious,4,69
Before,Sejahtera,Tanjung Gunung,Liver Disease,1,21.20352088,4058.735046,Other,0,69
Before,Sejahtera,Tanjung Gunung,Lower respiratory infections,1,21.20352088,4058.735046,Infectious,2,69
Before,Sejahtera,Tanjung Gunung,Malaria,1,21.20352088,4058.735046,Infectious,1,69
Before,Sejahtera,Tanjung Gunung,Malnutrition,1,21.20352088,4058.735046,Non-infectious,0,69
Before,Sejahtera,Tanjung Gunung,NTD,1,21.20352088,4058.735046,Infectious,1,621
Before,Sejahtera,Tanjung Gunung,Trauma,1,21.20352088,4058.735046,Other,2,69
Before,Sejahtera,Tanjung Gunung,Tuberculosis,1,21.20352088,4058.735046,Infectious,6,69
Before,Sejahtera,Tanjung Gunung,Untracked,1,21.20352088,4058.735046,Untracked,57,276
Before,Sejahtera,Tanjung Gunung,Upper respiratory infections,1,21.20352088,4058.735046,Infectious,1,69
Before,Sempurna,Sempurna,Anemia,1,194.5201699,774.2022247,Other,0,1
Before,Sempurna,Sempurna,Childhood-cluster diseases,1,194.5201699,774.2022247,Infectious,0,1
Before,Sempurna,Sempurna,COPD,1,194.5201699,774.2022247,Non-infectious,0,1
Before,Sempurna,Sempurna,Dental disease,1,194.5201699,774.2022247,Other,0,1
Before,Sempurna,Sempurna,Diabetes,1,194.5201699,774.2022247,Non-infectious,0,1
Before,Sempurna,Sempurna,Diarrheal disease,1,194.5201699,774.2022247,Infectious,0,1
Before,Sempurna,Sempurna,Heart Disease,1,194.5201699,774.2022247,Non-infectious,0,1
Before,Sempurna,Sempurna,Liver Disease,1,194.5201699,774.2022247,Other,0,1
Before,Sempurna,Sempurna,Lower respiratory infections,1,194.5201699,774.2022247,Infectious,0,1
Before,Sempurna,Sempurna,Malaria,1,194.5201699,774.2022247,Infectious,0,1
Before,Sempurna,Sempurna,Malnutrition,1,194.5201699,774.2022247,Non-infectious,0,1
Before,Sempurna,Sempurna,NTD,1,194.5201699,774.2022247,Infectious,0,9
Before,Sempurna,Sempurna,Trauma,1,194.5201699,774.2022247,Other,0,1
Before,Sempurna,Sempurna,Tuberculosis,1,194.5201699,774.2022247,Infectious,0,1
Before,Sempurna,Sempurna,Untracked,1,194.5201699,774.2022247,Untracked,1,4
Before,Sempurna,Sempurna,Upper respiratory infections,1,194.5201699,774.2022247,Infectious,0,1
Before,Simpang Tiga,Parit Bugis,Anemia,1,30.72844449,3222.840711,Other,0,2
Before,Simpang Tiga,Parit Bugis,Childhood-cluster diseases,1,30.72844449,3222.840711,Infectious,0,2
Before,Simpang Tiga,Parit Bugis,COPD,1,30.72844449,3222.840711,Non-infectious,0,2
Before,Simpang Tiga,Parit Bugis,Dental disease,1,30.72844449,3222.840711,Other,0,2
Before,Simpang Tiga,Parit Bugis,Diabetes,1,30.72844449,3222.840711,Non-infectious,0,2
Before,Simpang Tiga,Parit Bugis,Diarrheal disease,1,30.72844449,3222.840711,Infectious,0,2
Before,Simpang Tiga,Parit Bugis,Heart Disease,1,30.72844449,3222.840711,Non-infectious,0,2
Before,Simpang Tiga,Parit Bugis,Liver Disease,1,30.72844449,3222.840711,Other,0,2
Before,Simpang Tiga,Parit Bugis,Lower respiratory infections,1,30.72844449,3222.840711,Infectious,0,2
Before,Simpang Tiga,Parit Bugis,Malaria,1,30.72844449,3222.840711,Infectious,0,2
Before,Simpang Tiga,Parit Bugis,Malnutrition,1,30.72844449,3222.840711,Non-infectious,0,2
Before,Simpang Tiga,Parit Bugis,NTD,1,30.72844449,3222.840711,Infectious,0,18
Before,Simpang Tiga,Parit Bugis,Trauma,1,30.72844449,3222.840711,Other,0,2
Before,Simpang Tiga,Parit Bugis,Tuberculosis,1,30.72844449,3222.840711,Infectious,1,2
Before,Simpang Tiga,Parit Bugis,Untracked,1,30.72844449,3222.840711,Untracked,1,8
Before,Simpang Tiga,Parit Bugis,Upper respiratory infections,1,30.72844449,3222.840711,Infectious,0,2
Before,Simpang Tiga,Semanai,Anemia,1,30.72844449,3222.840711,Other,0,28
Before,Simpang Tiga,Semanai,Childhood-cluster diseases,1,30.72844449,3222.840711,Infectious,0,28
Before,Simpang Tiga,Semanai,COPD,1,30.72844449,3222.840711,Non-infectious,1,28
Before,Simpang Tiga,Semanai,Dental disease,1,30.72844449,3222.840711,Other,1,28
Before,Simpang Tiga,Semanai,Diabetes,1,30.72844449,3222.840711,Non-infectious,1,28
Before,Simpang Tiga,Semanai,Diarrheal disease,1,30.72844449,3222.840711,Infectious,1,28
Before,Simpang Tiga,Semanai,Heart Disease,1,30.72844449,3222.840711,Non-infectious,0,28
Before,Simpang Tiga,Semanai,Liver Disease,1,30.72844449,3222.840711,Other,0,28
Before,Simpang Tiga,Semanai,Lower respiratory infections,1,30.72844449,3222.840711,Infectious,0,28
Before,Simpang Tiga,Semanai,Malaria,1,30.72844449,3222.840711,Infectious,1,28
Before,Simpang Tiga,Semanai,Malnutrition,1,30.72844449,3222.840711,Non-infectious,0,28
Before,Simpang Tiga,Semanai,NTD,1,30.72844449,3222.840711,Infectious,0,252
Before,Simpang Tiga,Semanai,Trauma,1,30.72844449,3222.840711,Other,0,28
Before,Simpang Tiga,Semanai,Tuberculosis,1,30.72844449,3222.840711,Infectious,4,28
Before,Simpang Tiga,Semanai,Untracked,1,30.72844449,3222.840711,Untracked,23,112
Before,Simpang Tiga,Semanai,Upper respiratory infections,1,30.72844449,3222.840711,Infectious,0,28
Before,Simpang Tiga,Siduk,Anemia,1,30.72844449,3222.840711,Other,0,71
Before,Simpang Tiga,Siduk,Childhood-cluster diseases,1,30.72844449,3222.840711,Infectious,1,71
Before,Simpang Tiga,Siduk,COPD,1,30.72844449,3222.840711,Non-infectious,3,71
Before,Simpang Tiga,Siduk,Dental disease,1,30.72844449,3222.840711,Other,1,71
Before,Simpang Tiga,Siduk,Diabetes,1,30.72844449,3222.840711,Non-infectious,3,71
Before,Simpang Tiga,Siduk,Diarrheal disease,1,30.72844449,3222.840711,Infectious,4,71
Before,Simpang Tiga,Siduk,Heart Disease,1,30.72844449,3222.840711,Non-infectious,1,71
Before,Simpang Tiga,Siduk,Liver Disease,1,30.72844449,3222.840711,Other,1,71
Before,Simpang Tiga,Siduk,Lower respiratory infections,1,30.72844449,3222.840711,Infectious,1,71
Before,Simpang Tiga,Siduk,Malaria,1,30.72844449,3222.840711,Infectious,2,71
Before,Simpang Tiga,Siduk,Malnutrition,1,30.72844449,3222.840711,Non-infectious,0,71
Before,Simpang Tiga,Siduk,NTD,1,30.72844449,3222.840711,Infectious,4,639
Before,Simpang Tiga,Siduk,Trauma,1,30.72844449,3222.840711,Other,0,71
Before,Simpang Tiga,Siduk,Tuberculosis,1,30.72844449,3222.840711,Infectious,10,71
Before,Simpang Tiga,Siduk,Untracked,1,30.72844449,3222.840711,Untracked,54,284
Before,Simpang Tiga,Siduk,Upper respiratory infections,1,30.72844449,3222.840711,Infectious,1,71
Before,Sutra,Payak Itam,Anemia,1,7.79887168,2902.283717,Other,0,45
Before,Sutra,Payak Itam,Childhood-cluster diseases,1,7.79887168,2902.283717,Infectious,4,45
Before,Sutra,Payak Itam,COPD,1,7.79887168,2902.283717,Non-infectious,2,45
Before,Sutra,Payak Itam,Dental disease,1,7.79887168,2902.283717,Other,2,45
Before,Sutra,Payak Itam,Diabetes,1,7.79887168,2902.283717,Non-infectious,4,45
Before,Sutra,Payak Itam,Diarrheal disease,1,7.79887168,2902.283717,Infectious,3,45
Before,Sutra,Payak Itam,Heart Disease,1,7.79887168,2902.283717,Non-infectious,1,45
Before,Sutra,Payak Itam,Liver Disease,1,7.79887168,2902.283717,Other,1,45
Before,Sutra,Payak Itam,Lower respiratory infections,1,7.79887168,2902.283717,Infectious,1,45
Before,Sutra,Payak Itam,Malaria,1,7.79887168,2902.283717,Infectious,1,45
Before,Sutra,Payak Itam,Malnutrition,1,7.79887168,2902.283717,Non-infectious,0,45
Before,Sutra,Payak Itam,NTD,1,7.79887168,2902.283717,Infectious,2,405
Before,Sutra,Payak Itam,Trauma,1,7.79887168,2902.283717,Other,1,45
Before,Sutra,Payak Itam,Tuberculosis,1,7.79887168,2902.283717,Infectious,5,45
Before,Sutra,Payak Itam,Untracked,1,7.79887168,2902.283717,Untracked,37,180
Before,Sutra,Payak Itam,Upper respiratory infections,1,7.79887168,2902.283717,Infectious,0,45
Before,Sutra,Sekip,Anemia,1,7.79887168,2902.283717,Other,0,267
Before,Sutra,Sekip,Childhood-cluster diseases,1,7.79887168,2902.283717,Infectious,1,267
Before,Sutra,Sekip,COPD,1,7.79887168,2902.283717,Non-infectious,6,267
Before,Sutra,Sekip,Dental disease,1,7.79887168,2902.283717,Other,31,267
Before,Sutra,Sekip,Diabetes,1,7.79887168,2902.283717,Non-infectious,21,267
Before,Sutra,Sekip,Diarrheal disease,1,7.79887168,2902.283717,Infectious,9,267
Before,Sutra,Sekip,Heart Disease,1,7.79887168,2902.283717,Non-infectious,4,267
Before,Sutra,Sekip,Liver Disease,1,7.79887168,2902.283717,Other,0,267
Before,Sutra,Sekip,Lower respiratory infections,1,7.79887168,2902.283717,Infectious,4,267
Before,Sutra,Sekip,Malaria,1,7.79887168,2902.283717,Infectious,5,267
Before,Sutra,Sekip,Malnutrition,1,7.79887168,2902.283717,Non-infectious,1,267
Before,Sutra,Sekip,NTD,1,7.79887168,2902.283717,Infectious,6,2403
Before,Sutra,Sekip,Trauma,1,7.79887168,2902.283717,Other,4,267
Before,Sutra,Sekip,Tuberculosis,1,7.79887168,2902.283717,Infectious,10,267
Before,Sutra,Sekip,Untracked,1,7.79887168,2902.283717,Untracked,205,1068
Before,Sutra,Sekip,Upper respiratory infections,1,7.79887168,2902.283717,Infectious,12,267
Before,Sutra,Selimau,Anemia,1,7.79887168,2902.283717,Other,0,11
Before,Sutra,Selimau,Childhood-cluster diseases,1,7.79887168,2902.283717,Infectious,0,11
Before,Sutra,Selimau,COPD,1,7.79887168,2902.283717,Non-infectious,0,11
Before,Sutra,Selimau,Dental disease,1,7.79887168,2902.283717,Other,2,11
Before,Sutra,Selimau,Diabetes,1,7.79887168,2902.283717,Non-infectious,2,11
Before,Sutra,Selimau,Diarrheal disease,1,7.79887168,2902.283717,Infectious,2,11
Before,Sutra,Selimau,Heart Disease,1,7.79887168,2902.283717,Non-infectious,0,11
Before,Sutra,Selimau,Liver Disease,1,7.79887168,2902.283717,Other,0,11
Before,Sutra,Selimau,Lower respiratory infections,1,7.79887168,2902.283717,Infectious,0,11
Before,Sutra,Selimau,Malaria,1,7.79887168,2902.283717,Infectious,0,11
Before,Sutra,Selimau,Malnutrition,1,7.79887168,2902.283717,Non-infectious,0,11
Before,Sutra,Selimau,NTD,1,7.79887168,2902.283717,Infectious,0,99
Before,Sutra,Selimau,Trauma,1,7.79887168,2902.283717,Other,0,11
Before,Sutra,Selimau,Tuberculosis,1,7.79887168,2902.283717,Infectious,0,11
Before,Sutra,Selimau,Untracked,1,7.79887168,2902.283717,Untracked,7,44
Before,Sutra,Selimau,Upper respiratory infections,1,7.79887168,2902.283717,Infectious,0,11
Before,Sutra,Sukadana,Anemia,1,7.79887168,2902.283717,Other,0,334
Before,Sutra,Sukadana,Childhood-cluster diseases,1,7.79887168,2902.283717,Infectious,2,334
Before,Sutra,Sukadana,COPD,1,7.79887168,2902.283717,Non-infectious,0,334
Before,Sutra,Sukadana,Dental disease,1,7.79887168,2902.283717,Other,33,334
Before,Sutra,Sukadana,Diabetes,1,7.79887168,2902.283717,Non-infectious,27,334
Before,Sutra,Sukadana,Diarrheal disease,1,7.79887168,2902.283717,Infectious,11,334
Before,Sutra,Sukadana,Heart Disease,1,7.79887168,2902.283717,Non-infectious,10,334
Before,Sutra,Sukadana,Liver Disease,1,7.79887168,2902.283717,Other,0,334
Before,Sutra,Sukadana,Lower respiratory infections,1,7.79887168,2902.283717,Infectious,8,334
Before,Sutra,Sukadana,Malaria,1,7.79887168,2902.283717,Infectious,6,334
Before,Sutra,Sukadana,Malnutrition,1,7.79887168,2902.283717,Non-infectious,1,334
Before,Sutra,Sukadana,NTD,1,7.79887168,2902.283717,Infectious,17,3006
Before,Sutra,Sukadana,Trauma,1,7.79887168,2902.283717,Other,8,334
Before,Sutra,Sukadana,Tuberculosis,1,7.79887168,2902.283717,Infectious,11,334
Before,Sutra,Sukadana,Untracked,1,7.79887168,2902.283717,Untracked,275,1336
Before,Sutra,Sukadana,Upper respiratory infections,1,7.79887168,2902.283717,Infectious,7,334
Before,Sutra,Tanah Merah,Anemia,1,7.79887168,2902.283717,Other,3,306
Before,Sutra,Tanah Merah,Childhood-cluster diseases,1,7.79887168,2902.283717,Infectious,2,306
Before,Sutra,Tanah Merah,COPD,1,7.79887168,2902.283717,Non-infectious,6,306
Before,Sutra,Tanah Merah,Dental disease,1,7.79887168,2902.283717,Other,39,306
Before,Sutra,Tanah Merah,Diabetes,1,7.79887168,2902.283717,Non-infectious,7,306
Before,Sutra,Tanah Merah,Diarrheal disease,1,7.79887168,2902.283717,Infectious,12,306
Before,Sutra,Tanah Merah,Heart Disease,1,7.79887168,2902.283717,Non-infectious,4,306
Before,Sutra,Tanah Merah,Liver Disease,1,7.79887168,2902.283717,Other,0,306
